Id_aforament,Desc_aforament,Codi_tipus_aforament,Desc_tipus_aforament,Num_carrils,Codi_districte,Codi_Barri,Codi_tipus_equip_mesura,Desc_tipus_equip_mesura,Longitud,Latitud,X_ETRS89,Y_ETRS89
7007,AV. MERIDIANA - CONSELL DE CENT (Entrada),1,Trànsit,2,10,65,1,Espira,2.1866805713494,41.4063190756375,432020.083,4584183.059
7008,AV. MERIDIANA - GARCILASO (Sortida),1,Trànsit,4,9,61,1,Espira,2.18701281753419,41.4233989454597,432065.653,4586078.987
7009,AV. MERIDIANA - NAVAS DE TOLOSA (Sortida),1,Trànsit,3,9,63,1,Espira,2.18699909733485,41.4160302031476,432056.826,4585260.926
7010,AV. MERIDIANA - SANT ANTONI MARIA CLARET (Entrada),1,Trànsit,3,9,63,1,Espira,2.18684097776751,41.419855924451,432047.6,4585685.778
7011,AV. MERIDIANA  - ROSSELLÓ I PORCEL (Sortida),1,Trànsit,3,8,45,2,Infraroig,2.18435802147206,41.436297355113,431857.302,4587513.044
7014,AV. RIO JANEIRO - ARGULLÓS (Llobregat),1,Trànsit,1,8,52,1,Espira,2.18285449286069,41.4402352832474,431735.816,4587951.414
7015,AV. RIO JANEIRO - JOAQUIM VALLS (Besós),1,Trànsit,2,8,52,1,Espira,2.1844969664331,41.4414843505667,431874.335,4588088.791
7016,CONCEPCIÓ ARENAL - CIENFUEGOS,1,Trànsit,2,9,61,1,Espira,2.18403425048882,41.4237442181239,431817.118,4586119.659
7017,AV. MERIDIANA - CLOT (Sortida),1,Trànsit,2,10,65,1,Espira,2.18706002103312,41.406326935864,432051.807,4584183.633
7018,PG. SANTA COLOMA - PG. TORRAS I BAGES (Llobregat),1,Trànsit,2,9,60,1,Espira,2.18962140461431,41.4449541900293,432306.032,4588469.991
7019,PG. SANTA COLOMA - CTRA. DE RIBES (Besòs),1,Trànsit,3,9,60,1,Espira,2.18968658758166,41.4449161583602,432311.437,4588465.718
7020,PG. FABRA I PUIG - VÈLIA  (sentit muntanya),1,Trànsit,3,8,44,1,Espira,2.18044874195065,41.4302232004653,431524.315,4586841.78
7021,NAVAS DE TOLOSA - JOSEP ESTIVILL  (sentit mar),1,Trànsit,3,10,64,1,Espira,2.18489734749009,41.4167849231015,431881.968,4585346.365
7022,AV. MERIDIANA - RIO DE JANEIRO (Entrada),1,Trànsit,4,8,52,1,Espira,2.18606065513342,41.4420708545338,432005.576,4588152.675
7023,AV. MERIDIANA - PG. SANTA COLOMA (Sortida),1,Trànsit,4,9,60,1,Espira,2.18719181690707,41.4450823605518,432103.211,4588486.123
7024,PG. VALLDAURA - SANT FRANCESC XAVIER (Pujada),1,Trànsit,3,8,45,1,Espira,2.179324,41.439067,431474.684,4587824.104
7025,PG. VALLDAURA - ESCULTOR ORDOÑEZ (Baixada),1,Trànsit,2,8,45,1,Espira,2.17976824691788,41.4389892706886,431476.678,4587815.521
7026,PG. FABRA I PUIG - CONCEPCIÓ ARENAL (sentit muntanya),1,Trànsit,3,9,60,1,Espira,2.18422824208619,41.4301803551681,431840.061,4586834.042
7027,PG. TORRAS I BAGES - RESIDÈNCIA (Besòs),1,Trànsit,2,9,60,1,Espira,2.19101844747515,41.4403222023756,432417.927,4587954.658
7028,PG. TORRAS I BAGES - RESIDÈNCIA (Llobregat),1,Trànsit,2,9,60,1,Espira,2.19091250206101,41.4403054581178,432409.059,4587952.883
7029,VIA JÚLIA - FRANCESC XAVIER  (sentit muntanya),1,Trànsit,1,8,52,1,Espira,2.17837466735042,41.4427399703874,431364.208,4588233.026
7030,VIA JÚLIA - BATLLORI  (sentit mar),1,Trànsit,1,8,52,1,Espira,2.1780638682536,41.4429273415817,431338.442,4588254.074
7031,FABRA I PUIG - CANIGÓ (Besòs),1,Trànsit,2,7,43,1,Espira,2.16351120837962,41.4341815807777,430113.373,4587294.771
7032,FABRA I PUIG - CANIGÓ (Llobregat),1,Trànsit,2,7,43,1,Espira,2.16342285344408,41.4341947880258,430106.005,4587296.309
7033,VALÈNCIA - TER  (sentit Besòs),1,Trànsit,3,10,65,1,Espira,2.18792226740502,41.4111647516047,432128.912,4584720.045
7034,FELIP II - JOSEP ESTIVILL (sentit muntanya),1,Trànsit,4,9,61,1,Espira,2.18760966783871,41.4198803521817,432111.862,4585687.887
7035,FELIP II - AV. MERIDIANA  (sentit muntanya),1,Trànsit,3,9,63,1,Espira,2.18623522183881,41.4209248776034,431998.094,4585804.928
7036,DUBLÍN - CONCEPCIÓ ARENAL  (sentit Besòs),1,Trànsit,1,9,60,1,Espira,2.18526032658421,41.4286530385063,431924.699,4586663.668
7037,MERIDIANA - VALÈNCIA (SORTIDA),1,Trànsit,3,10,64,1,Espira,2.186999,41.410514,432050.05,4584645.76
7038,MERIDIANA - VALÈNCIA (ENTRADA),1,Trànsit,3,10,64,1,Espira,2.18674458687986,41.4096142757266,432025.27,4584421.84
7039,AV. MERIDIANA - ROSSELLÓ I PORCEL (sentit Llobregat),1,Trànsit,5,8,45,1,Espira,2.184249,41.436573,431857.302,4587513.044
7040,AV. MERIDIANA - ESPRONCEDA (sortida),1,Trànsit,3,9,63,1,Espira,2.18700332530566,41.4198392256299,432061.149,4585683.797
8001,TRAVESSERA DE GRÀCIA - BALMES,1,Trànsit,3,5,26,1,Espira,2.15226502058198,41.3978316255444,429134.271,4583268.372
8002,GANDUXER - VALERO  (sentit muntanya),1,Trànsit,3,5,26,1,Espira,2.13622497403366,41.3967031150866,427792.154,4583156.331
8003,RDA. GENERAL MITRE - SARAGOSSA (Besòs),1,Trànsit,3,5,27,1,Espira,2.14450736435098,41.4054395416092,428494.11,4584119.368
8005,BALMES - COPÈRNIC (Pujada),1,Trànsit,2,5,26,1,Espira,2.14410203561557,41.4029602727686,428457.511,4583844.457
8006,RDA. GENERAL MITRE - DR. FLEMING (Sentit Via Augusta),1,Trànsit,2,5,26,2,Infraroig,2.13390359783985,41.3950958433231,427596.311,4582979.83
8008,RDA. GENERAL MITRE - GANDUXER (Besòs),1,Trànsit,3,5,24,1,Espira,2.13459295713598,41.3997149392181,427659.063,4583492.061
8009,RDA. GENERAL MITRE - TORRAS I PUJALT (Llobregat),1,Trànsit,3,5,25,1,Espira,2.13459554529033,41.3998658842146,427659.447,4583508.816
8011,RDA. GENERAL MITRE - BALLESTER (Llobregat),1,Trànsit,3,5,27,1,Espira,2.14489266330133,41.4056059073984,428526.498,4584137.52
8012,VIA AUGUSTA - VERGÓS (Baixada),1,Trànsit,2,5,24,1,Espira,2.12881738500021,41.3977497606527,427174.074,4583278.728
8013,PG. BONANOVA - IRADIER (Llobregat),1,Trànsit,2,5,24,1,Espira,2.12652103599924,41.402779293201,426987.74,4583839.034
8014,PG. BONANOVA - IRADIER (Besós),1,Trànsit,2,5,24,1,Espira,2.12716611621782,41.403110516765,427042.032,4583875.263
8015,VIA AUGUSTA - MODOLELL (Pujada),1,Trànsit,2,5,23,1,Espira,2.13705166293246,41.3978177127565,427862.495,4583279.383
8016,VIA AUGUSTA - AMIGÓ (Baixada),1,Trànsit,2,5,23,2,Infraroig,2.1415638908826,41.398140808461,428240.05,4583311.506
8017,MUNTANER - COPÈRNIC (sentit mar),1,Trànsit,4,5,26,1,Espira,2.14075512429096,41.4007021278479,428175.262,4583596.53
8018,MUNTANER - AVENIR (sentit mar),1,Trànsit,4,5,26,1,Espira,2.14729341908372,41.3957928679685,428716.442,4583046.11
8019,ARIBAU - MADRAZO (sentit muntanya),1,Trànsit,3,5,26,1,Espira,2.14637791655911,41.3986366019623,428643.019,4583362.571
8020,AV.DE LA RIERA DE CASSOLES - VALLIRANA (Baixada),1,Trànsit,2,5,27,1,Espira,2.15035152730765,41.4024623783223,428979.354,4583784.04
8021,TRAVESSERA DE DALT - GRANJA (Llobregat),1,Trànsit,3,6,30,1,Espira,2.15348018100593,41.4090348542492,429248.006,4584511.148
8022,TRAVESSERA DE DALT - MASSENS (Besòs),1,Trànsit,3,6,30,1,Espira,2.15558296051155,41.4097909899958,429424.576,4584593.378
8023,VIA AUGUSTA - PG. BONANOVA (Sortida),1,Trànsit,2,5,23,2,Infraroig,2.12309031397302,41.4005494594285,426698.465,4583594.378
8024,VIA AUGUSTA - PG. BONANOVA (Entrada),1,Trànsit,2,5,23,2,Infraroig,2.12303748736067,41.4005060366228,426694,4583589.602
8026,VIA AUGUSTA - DOCTOR ROUX (Baixada),1,Trànsit,2,5,24,1,Espira,2.13069145701489,41.3977356750555,427330.722,4583275.591
8027,GRAN DE GRÀCIA - RAMBLA DEL PRAT (sentit muntanya),1,Trànsit,2,6,31,1,Espira,2.15271723555697,41.4023133243744,429176.94,4583765.554
8028,VIA AUGUSTA - DOCTOR ROUX (Pujada),1,Trànsit,2,5,24,1,Espira,2.12952392983991,41.3978038708747,427233.198,4583284.142
8031,CAN RÀBIA - RDA. GENERAL MITRE (Baixada),1,Trànsit,1,5,24,1,Espira,2.13395498754504,41.3938179666502,427599.189,4582837.92
8032,RIERA DE CASSOLES - LES CAROLINES (Pujada),1,Trànsit,1,5,27,2,Infraroig,2.15005680018936,41.4029648690438,428955.266,4583840.067
8033,VERGÓS - RAFAEL BATLLE (Besòs),1,Trànsit,2,5,23,2,Infraroig,2.12645980606712,41.3966273619804,426975.735,4583156.105
8034,AV. REPÚBLICA ARGENTINA - BALLESTER,1,Trànsit,3,6,28,1,Espira,2.14767175700735,41.4079918510431,428761.395,4584400.116
8035,PG. SANT JOAN BOSCO - F. CARBONELL (Baixada),1,Trànsit,1,5,23,1,Espira,2.1282769854829,41.3938262901109,427124.517,4582843.604
8036,VIA AUGUSTA - ARIBAU (Sentit Pl. Molina),1,Trànsit,2,5,23,1,Espira,2.14547737379229,41.4002711868881,428569.529,4583544.784
8037,VIA AUGUSTA - BRUSI (Sentit Rda. General Mitre),1,Trànsit,2,5,26,1,Espira,2.14542034210574,41.4003389433751,428564.836,4583552.352
8038,VIA AUGUSTA - LUÍS ANTÚNEZ (Pujada),1,Trànsit,1,6,31,1,Espira,2.15401381751333,41.3978098948573,429280.438,4583264.53
8039,VIA AUGUSTA - LA GRANADA DEL PENEDÉS (Baixada),1,Trànsit,1,6,31,1,Espira,2.15410931845948,41.3975124778552,429288.099,4583231.434
8040,VERGÒS - RAFAEL BATLLE (Llobregat),1,Trànsit,1,5,23,1,Espira,2.12639231598963,41.3966373783215,426970.105,4583157.274
8041,PG. SANT JOAN BOSCO - PL. PRAT DE LA RIBA (Pujada),1,Trànsit,2,4,19,1,Espira,2.1284071416532,41.3938242376625,427135.395,4582843.266
8042,MUNTANER - ARIMON  (sentit mar),1,Trànsit,3,5,25,1,Espira,2.13670977051136,41.4038870055706,427840.629,4583953.474
8043,PG. REINA ELISENDA - PARRÒQUIA (Besòs),1,Trànsit,2,5,23,1,Espira,2.12102580872942,41.3998044404832,426525.05,4583513.415
8044,PG. REINA ELISENDA - MAJOR DE SARRIÀ (Llobregat),1,Trànsit,2,5,23,1,Espira,2.12099352595748,41.3998514106913,426522.404,4583518.657
8045,PG. SANT GERVASI - PL. BONANOVA (Besòs),1,Trànsit,2,5,25,1,Espira,2.1340414460214,41.4071207085061,427621.18,4584314.702
8046,PG. SANT GERVASI - TEODORA LAMADRID (Llobregat),1,Trànsit,2,5,25,1,Espira,2.13397532502848,41.4071939922631,427615.734,4584322.893
8047,AV. DE J.V. FOIX - MONESTIR (Mar),1,Trànsit,1,5,23,1,Espira,2.11735317281791,41.3991127003447,426217.263,4583439.74
8048,AV. DE J.V. FOIX - MONESTIR (Muntanya),1,Trànsit,2,5,23,1,Espira,2.11675614016347,41.3995018447573,426167.795,4583483.451
8049,BISBE CATALÀ - BOSCH I GIMPERA (Besòs),1,Trànsit,1,5,23,1,Espira,2.11525368110666,41.3967089012416,426039.034,4583174.663
8050,BISBE CATALÀ - BOSCH I GIMPERA (Llobregat),1,Trànsit,2,5,23,1,Espira,2.11441068045148,41.3961138675034,425967.886,4583109.324
8051,AV. J.V.FOIX - CARDENAL VIVES I TUTOR (Pujada),1,Trànsit,1,5,23,1,Espira,2.12070820366511,41.3945729221465,426492.606,4582932.887
8052,AV. DE PEDRALBES - C. DE BOSCH I GIMPERA (Pujada),1,Trànsit,2,4,21,1,Espira,2.11668114163942,41.3919235578205,426520.302,4582860.932
8053,BALMES - CASTANYER (Pujada),1,Trànsit,2,5,23,1,Espira,2.13826741814546,41.4075764369837,427974.903,4584361.774
8054,EDUARDO CONDE - CARDENAL VIVES I TUTÓ (sentit muntanya),1,Trànsit,1,5,23,1,Espira,2.1210257358625,41.3946480013943,426519.236,4582940.953
8056,BALMES - MORAGAS (sentit baixada),1,Trànsit,2,5,23,1,Espira,2.13818284578302,41.4074940289962,427967.743,4584352.695
9001,MARINA - DOCTOR TRUETA (Baixada),1,Trànsit,2,10,67,1,Espira,2.19298716682227,41.3901072108817,432530.448,4582378.309
9002,AV. D'ICÀRIA - TRIAS FARGAS (Besòs),1,Trànsit,1,10,67,1,Espira,2.19387261397669,41.3884077997946,432602.721,4582188.955
9003,AV. LITORAL - ARQUITECTE SERT (sentit mar),1,Trànsit,3,10,67,1,Espira,2.20050274423041,41.3904874381431,433159.176,4582414.697
9004,LLULL- MARINA (sentit Besòs),1,Trànsit,2,10,66,1,Espira,2.19072664073008,41.3926226236707,432344.066,4582659.329
9005,RAMON TRIAS FARGAS - DR. TRUETA (sentit mar),1,Trànsit,2,10,67,2,Infraroig,2.19126302621543,41.3898153718424,432385.999,4582347.254
9006,MARINA - SALVADOR ESPRIU (Pujada),1,Trànsit,2,10,67,1,Espira,2.19509317609503,41.3887124684234,432705.082,4582221.83
9007,JOAN MIRÓ - RAMON TURRÓ (sentit mar),1,Trànsit,2,10,67,1,Espira,2.19311216488342,41.3917826532277,432542.631,4582564.217
9008,AV. D'ICÀRIA - ROSA SENSAT (Llobregat),1,Trànsit,2,10,67,1,Espira,2.19603384169054,41.3905067114966,432785.576,4582420.294
9009,SALVADOR ESPRIU - ROSA SENSAT (sentit Llobregat),1,Trànsit,3,10,67,1,Espira,2.19782134249268,41.3893807249814,432933.861,4582293.903
9010,RAMON TURRÓ - PAMPLONA (sentit Llobregat),1,Trànsit,1,10,67,1,Espira,2.19458565832871,41.3936008285249,432667.695,4582764.922
10001,ARAGÓ - NAVAS (Llobregat),1,Trànsit,2,10,65,1,Espira,2.19073536914761,41.4116798138391,432364.559,4584775.026
10002,BAC DE RODA - BOLIVIA (Pujada),1,Trànsit,4,10,71,1,Espira,2.19898280387419,41.4113366439258,433053.504,4584730.52
10005,ARAGÓ - BILBAO (Besòs),1,Trànsit,2,10,65,1,Espira,2.19188571810162,41.4122858738082,432461.33,4584841.413
10008,CANTÀBRIA - GUIPÚSCOA (Pujada),1,Trànsit,2,10,72,1,Espira,2.20106339805483,41.4200433612197,433236.312,4585695.525
10009,GUIPÚSCOA - MARESME (Llobregat),1,Trànsit,2,10,73,1,Espira,2.20302142326192,41.4209259389645,433400.838,4585792
10010,GUIPÚSCOA - PUIGCERDÀ (Besós),1,Trànsit,2,10,73,1,Espira,2.20324041643966,41.4207915403937,433419.001,4585776.911
10011,RBLA. PRIM - CONCILI DE TRENTO (Baixada),1,Trànsit,2,10,73,1,Espira,2.20629082616235,41.4209026395824,433674.023,4585786.904
10012,RBLA. PRIM - CONCILI DE TRENTO (Pujada),1,Trànsit,2,10,73,1,Espira,2.20582046709715,41.4217910120223,433635.622,4585885.89
10013,RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada),1,Trànsit,2,10,70,1,Espira,2.21346256192603,41.415434528203,434267.818,4585174.372
10014,RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada),1,Trànsit,2,10,70,1,Espira,2.2127448089634,41.416503515673,434208.912,4585293.596
10015,BILBAO - CONCILI DE TRENTO (sentit mar),1,Trànsit,2,10,65,2,Infraroig,2.19214727380226,41.4112919076192,432482.161,4584730.86
10017,RBLA. GUIPÚSCOA - EXTREMADURA (Entrada),1,Trànsit,2,10,65,1,Espira,2.20842324538341,41.4249817109825,433856.359,4586238.127
10018,RBLA. GUIPÚSCOA - CAMÍ DE LA VERNEDA (Sortida),1,Trànsit,2,10,73,1,Espira,2.20866893012187,41.4248191757687,433876.723,4586219.896
10019,BADAJOZ - PUJADES (sentit muntanya),1,Trànsit,3,10,68,1,Espira,2.19543251945246,41.3987156768697,433809.306,4585601.592
10031,SANTANDER - CANEM (sentit Llobregat),1,Trànsit,1,9,59,1,Espira,2.204336,41.43027,433520.223,4586828.359
10032,SANTANDER - CANEM (sentit Besòs),1,Trànsit,2,9,59,1,Espira,2.204702,41.43027,433550.804,4586828.078
11001,AV. ESTATUT- LISBOA (Pujada),1,Trànsit,2,7,37,1,Espira,2.15522900634285,41.4306514538133,429417.584,4586909.577
11002,AV. ESTATUT - CAN TRAVI NOU (Baixada),1,Trànsit,2,7,37,1,Espira,2.15416783936624,41.431797826656,429330.164,4587037.713
11003,AV. ESTATUT - PL. CIUTADELLA (Pujada),1,Trànsit,3,7,37,1,Espira,2.15449840389739,41.4315644473508,429357.53,4587011.533
11004,AV. ESTATUT - PG. VALLDAURA (Baixada),1,Trànsit,2,7,43,1,Espira,2.15343747453683,41.4359420769539,429273.64,4587498.401
11005,PG. SANT GERVASI - PL. ALFONS COMÍN (sentit muntanya),1,Trànsit,2,6,28,1,Espira,2.13772155292881,41.4136942318135,427936.04,4585041.419
11006,AV. VALLCARCA - CAPELLADES (Pujada),1,Trànsit,1,6,28,2,Infraroig,2.14075623218984,41.4197848756243,428196.371,4585715.078
11009,TÚNEL DE LA ROVIRA - BOCA NORD (Sentit Guinardó),1,Trànsit,2,7,35,2,Infraroig,2.15820319678061,41.4237056720282,429658.59,4586136.041
11010,CTRA. D'HORTA A CERDANYOLA - RONDA DE DALT (Entrada),1,Trànsit,2,7,43,1,Espira,2.15342694147954,41.4371872086848,429274.112,4587636.644
11011,CTRA. D'HORTA A CERDANYOLA - AV. ESTATUT (Sortida),1,Trànsit,1,7,43,1,Espira,2.15350250879794,41.4372114000455,429280.451,4587639.267
11012,AV. ESPLUGUES - JARDINS CERVANTES (Entrada),1,Trànsit,2,4,21,1,Espira,2.10533737568672,41.3860691651983,425197.869,4582001.966
11013,AV. ESPLUGUES - GONZÁLEZ TABLAS (Sortida),1,Trànsit,2,4,21,1,Espira,2.10555371036138,41.3866612935988,425216.635,4582067.516
11014,AV. VALLVIDRERA (Entrada),1,Trànsit,1,5,23,1,Espira,2.11692952257796,41.4043311996354,426187.754,4584019.453
11015,AV. VALLVIDRERA (Sortida),1,Trànsit,1,5,23,1,Espira,2.11693965961916,41.4043781660851,426188.655,4584024.659
11018,AV. REPÚBLICA ARGENTINA - VIADUCTE VALLCARCA (Pujada),1,Trànsit,2,6,28,1,Espira,2.14291541285985,41.4115300088469,428367.737,4584796.841
11019,AV. REPÚBLICA ARGENTINA - VIADUCTE VALLCARCA (Baixada),1,Trànsit,2,6,28,1,Espira,2.14369728978358,41.4114146278194,428432.958,4584783.386
11020,AV. REPÚBLICA ARGENTINA - PL. ALFONSO COMÍN (baixada),1,Trànsit,2,6,28,1,Espira,2.13814411812842,41.4138256777568,427971.501,4585055.661
11021,PG. SANT GERVASI - GARCÍA MARIÑO (pujada),1,Trànsit,2,5,27,1,Espira,2.13790255158388,41.4129384515837,427950.331,4584957.363
11022,CRAYWINCKEL - AV. REPÚBLICA ARGENTINA (sentit Llobregat),1,Trànsit,2,6,28,1,Espira,2.13953949979911,41.4121269843752,428086.245,4584865.914
11023,ESTEVE TERRADES - JOSEP JOVER (Pujada),1,Trànsit,2,6,28,1,Espira,2.14040694254619,41.4139797834488,428160.785,4585070.89
11024,ESTEVE TERRADES - JOSEP JOVER (Baixada),1,Trànsit,1,6,28,1,Espira,2.14094732742427,41.4133275465274,428205.229,4584998.032
11025,AV. VALLCARCA - GUSTAVO BÈCQUER (Pujada),1,Trànsit,1,6,28,1,Espira,2.14191349787258,41.4162357214964,428289.176,4585320.094
11026,AV. VALLCARCA - GUSTAVO BÈCQUER (Baixada),1,Trànsit,1,6,28,1,Espira,2.14222140513191,41.4156068443148,428314.216,4585250.021
11027,GENERAL VIVES - MAJOR DE SARRIÀ (Besòs),1,Trànsit,2,5,23,1,Espira,2.1169058220238,41.4037701460838,426185.138,4583957.186
11028,GENERAL VIVES - MAJOR DE SARRIÀ (Llobregat),1,Trànsit,2,5,23,1,Espira,2.11637707646396,41.4034530847319,426140.582,4583922.436
11030,AV. TIBIDABO - PG. SANT GERVASI (pujada),1,Trànsit,1,5,25,3,Visió Artificial,2.13678347788775,41.4106242123752,427854.243,4584701.37
11031,VIADUCTE VALLCARCA - PL. MONS (sentit Llobregat),1,Trànsit,2,6,28,3,Visió Artificial,2.14341629773427,41.4117871333879,428409.882,4584824.972
11033,AV. VALLCARCA - AGRAMUNT (Pujada),1,Trànsit,2,6,28,3,Visió Artificial,2.14728360572434,41.4100782574757,428731.233,4584632.066
11034,AV. VALLCARCA - AGRAMUNT (Baixada),1,Trànsit,1,6,28,3,Visió Artificial,2.14706311474828,41.410195605979,428712.933,4584645.275
12001,PG. ZONA FRANCA - FOC (Pujada),1,Trànsit,2,3,13,1,Espira,2.1415185233005,41.3569852262125,428276.849,4578570.853
12002,PG. ZONA FRANCA - ESTANY (Baixada),1,Trànsit,2,3,13,1,Espira,2.14143981416746,41.3567689108824,428184.18,4578718.567
12003,FOC - FERRO (sentit Besòs),1,Trànsit,2,3,13,1,Espira,2.13764236118537,41.3546161907408,427864.155,4578482.729
12004,FOC - URANI (sentit Llobregat),1,Trànsit,2,3,13,1,Espira,2.13754319646512,41.3546580612467,427855.906,4578487.459
13001,PG. MARAGALL - MOSSEN JOSEP BUNDÓ (Sentit Eixample),1,Trànsit,2,8,44,1,Espira,2.16821263086241,41.4274041222241,430498.94,4586538.557
13002,PG. MARAGALL - SABASTIDA (Sentit Horta),1,Trànsit,2,8,44,1,Espira,2.1682073708822,41.4274779481049,430498.579,4586546.758
13003,TAJO - BAIXADA MERCAT (Sentit Pg. Maragall),1,Trànsit,2,7,43,2,Infraroig,2.16096420627312,41.4295602825903,429895.603,4586783.776
13004,TAJO - BAIXADA MERCAT (Sentit Av. Estatut),1,Trànsit,1,7,43,2,Infraroig,2.1603666115488,41.4296796464981,429845.8,4586797.513
13006,RONDA GUINARDÓ - TORRE DELS PARDALS(sentit Besòs),1,Trànsit,2,7,35,1,Espira,2.17724758331142,41.4222445654758,431248.431,4585958.536
13007,RAMÓN ALBÓ - PG. MARAGALL (sentit muntanya),1,Trànsit,3,9,62,1,Espira,2.17734136943823,41.4250107991737,431259.186,4586265.566
13008,ARNAU D'OMS - ESCÒCIA,1,Trànsit,3,8,44,1,Espira,2.17729717804244,41.4289867755557,431259.687,4586707.011
13009,AV. RIO DE JANEIRO - PINTOR ALSAMORA (sentit Besòs),1,Trànsit,3,8,45,1,Espira,2.1799243098505,41.4353182023915,431485.855,4587407.838
13010,PG. MARAGALL - PINAR DEL RIO (Sentit Horta),1,Trànsit,2,7,35,1,Espira,2.17854604106588,41.4228633018248,431357.587,4586026.196
13011,PG. MARAGALL - ACÀCIES (Sentit Eixample),1,Trànsit,3,7,35,1,Espira,2.17840405922296,41.4228928720644,431345.753,4586029.592
13012,AVINGUDA DELS QUINZE - JOAN ALCOVER,1,Trànsit,3,8,44,1,Espira,2.17437672893632,41.4293044872273,431016.006,4586744.605
13013,PG. FABRA I PUIG - AMÍLCAR (Sentit Horta),1,Trànsit,2,8,46,1,Espira,2.17121495096827,41.4304004361056,430752.989,4586868.801
13014,PG. FABRA I PUIG - DAS (Sentit Sant Andreu),1,Trànsit,1,8,46,1,Espira,2.17130443156633,41.4303195871099,430760.38,4586859.753
13015,DOCTOR PI I MOLIST - ESCULTOR ORDOÑEZ (sentit mar),1,Trànsit,2,8,46,1,Espira,2.17408378594873,41.4316867290554,430994.052,4587009.313
13016,DOCTOR PI I MOLIST - ALLOZA (carril Bus),1,Trànsit,1,8,45,1,Espira,2.17413983149495,41.4314529739963,430998.487,4586983.317
13017,PG. VALLDAURA - ISARD (Pujada),1,Trànsit,2,8,48,1,Espira,2.17000178264723,41.438915647615,430660.688,4587815.125
13018,PG. VALLDAURA - GASELA (Baixada),1,Trànsit,2,8,48,1,Espira,2.16985328571021,41.4388404413877,430648.203,4587806.894
13019,RONDA GUINARDO - ART(sentit Llobregat),1,Trànsit,2,7,35,1,Espira,2.17674362129268,41.4198546486386,431203.796,4585693.609
16001,POTOSÍ - CIUTAT D'ASUNCIÓN (Sentit Torras i Bages),1,Trànsit,2,9,59,1,Espira,2.19762242636993,41.4427067719695,432972.08,4588214.257
16002,POTOSÍ - FERRAN JUNOY (Sentit Santa Coloma),1,Trànsit,2,9,59,1,Espira,2.19764185172385,41.4425552099912,432973.546,4588197.416
16003,FERRAN JUNOY - SAO PAULO,1,Trànsit,2,9,59,1,Espira,2.19660020974202,41.4420396242204,432885.999,4588140.982
16004,SANT ADRIÀ - PG. L'HAVANA (Sentit Torras i Bages),1,Trànsit,3,9,59,1,Espira,2.19543659774195,41.4355378293433,432782.084,4587420.061
16006,PG. SANTA COLOMA - C. TIANA (Sentit Llobregat),1,Trànsit,2,9,57,3,Visió Artificial,2.19806376689669,41.4479426516473,433014.334,4588795.2
16007,PG. SANTA COLOMA - C. TIANA (Sentit Besós),1,Trànsit,2,9,57,3,Visió Artificial,2.2001276189647,41.4485694283737,433187.371,4588863.19
17001,AV. DIAGONAL - LLULL (Baixada),1,Trànsit,2,10,70,1,Espira,2.21689026434743,41.4107128902073,434549.539,4584647.586
17002,AV. DIAGONAL - RAMBLA PRIM (Pujada),1,Trànsit,1,10,70,1,Espira,2.21680346713813,41.4108925544173,434542.465,4584667.597
17003,PG. GARCIA FARIA - JOSEP PLÀ (sentit Llobregat),1,Trànsit,3,10,69,1,Espira,2.21790107855386,41.4065939942215,434629.892,4584189.548
17004,AV. LITORAL - SELVA DE MAR (sentit Besòs),1,Trànsit,3,10,69,1,Espira,2.21826567709246,41.4054905072671,434659.261,4584066.766
17005,AV. DIAGONAL - PERE IV (Pujada),1,Trànsit,3,10,68,1,Espira,2.20015975809711,41.4067401081025,433147.159,4584219.31
17006,"SORTIDA 24, RONDA LITORAL (sentit Besòs)",1,Trànsit,1,10,68,1,Espira,2.21819681075447,41.4055540069911,434653.568,4584073.867
17007,JOSEP PLÀ - PG. TAULAT (sentit muntanya),1,Trànsit,3,10,71,1,Espira,2.21594447419887,41.4087451861361,434468.514,4584429.849
17008,PG. VALL D'HEBRON - C. DE TICIÀ (LLOBREGAT),1,Trànsit,2,10,68,1,Espira,2.13846491209867,41.4165583078464,428001.329,4585358.769
17009,RDA. DALT SORTIDA 6 LLOBREGAT,1,Trànsit,1,10,71,1,Espira,2.1382406632968,41.4171472520814,427983.239,4585424.339
20001,COMTE D´URGELL - GRAN VIA (sentit muntanya),2,Bicis,1,2,8,1,Espira,2.15747890993953,41.3829065516227,429521.266,4581618.187
20002,COMTE D´URGELL - DIPUTACIÓ (sentit mar),2,Bicis,1,2,9,1,Espira,2.15747186914086,41.3829069289634,429521.266,4581618.187
20003,GRAN VIA DE LES CORTS-MUNTANER (sentit Llobregat),2,Bicis,1,2,10,1,Espira,2.16164939241435,41.3845874073557,429904.526,4581790.37399998
20005,MUNTANER-GRAN VIA DE LES CORTS (sentit mar),2,Bicis,1,2,10,1,Espira,2.16310479362974,41.3838795627539,430025.457999998,4581710.614
20006,MUNTANER - SEPULVEDA (sentit muntanya),2,Bicis,1,2,10,1,Espira,2.16312585146159,41.3838789052334,430027.221,4581710.51599998
20007,ENRIC GRANADOS - MALLORCA (sentit muntanya),2,Bicis,1,2,8,1,Espira,2.15940203819296,41.3900061414594,429722.461999999,4582393.77099999
